query_appid,query_game,semantic_rank,appid,recommended_game,semantic_score,release_date,release_year,genres,recommendations,pct_pos_total,num_reviews_total,peak_ccu
812140,Assassin's Creed® Odyssey,23,202690,Hegemony Gold: Wars of Ancient Greece,0.636742,2012-03-30,2012,"['Indie', 'Strategy']",176,94.0,177.0,5
812140,Assassin's Creed® Odyssey,24,783210,Aggressors: Ancient Rome,0.632019,2018-08-30,2018,['Strategy'],213,81.0,213.0,2
812140,Assassin's Creed® Odyssey,25,2511900,Warrior Next,0.63071,2024-09-02,2024,"['Action', 'Indie', 'Free To Play']",0,75.0,16.0,0
812140,Assassin's Creed® Odyssey,26,3035570,Assassin's Creed Mirage,0.629103,2024-10-17,2024,"['Action', 'Adventure']",5767,74.0,5886.0,1115
812140,Assassin's Creed® Odyssey,27,1329480,Olympus Griddlers,0.628749,2020-08-05,2020,['Casual'],0,,0.0,0
812140,Assassin's Creed® Odyssey,28,1025520,Ancient Battle: Alexander,0.628573,2019-07-25,2019,['Strategy'],0,,0.0,0
812140,Assassin's Creed® Odyssey,29,2208920,Assassin's Creed Valhalla,0.627264,2022-12-06,2022,"['Action', 'Adventure', 'RPG']",26774,70.0,26946.0,3436
812140,Assassin's Creed® Odyssey,30,222640,Aarklash: Legacy,0.626672,2013-09-12,2013,"['Adventure', 'Strategy']",594,76.0,594.0,0
812140,Assassin's Creed® Odyssey,31,1305250,Grand Theft Rome,0.625712,2022-02-16,2022,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",0,,0.0,0
812140,Assassin's Creed® Odyssey,32,1314000,Achilles: Legends Untold,0.624811,2023-11-02,2023,"['Action', 'Indie', 'RPG']",1452,79.0,1454.0,14
812140,Assassin's Creed® Odyssey,33,2021880,Ara: History Untold,0.623411,2024-09-24,2024,['Strategy'],1602,67.0,1602.0,72
812140,Assassin's Creed® Odyssey,34,1934680,Age of Mythology: Retold,0.622577,2024-09-04,2024,['Strategy'],14146,90.0,14207.0,6369
812140,Assassin's Creed® Odyssey,35,680100,Heroes of Myths - Warriors of Gods,0.621112,2017-12-07,2017,"['Action', 'Casual', 'RPG', 'Strategy']",0,,0.0,0
812140,Assassin's Creed® Odyssey,36,3175390,Nalani: Legacy of the Ancients,0.620916,2024-09-12,2024,"['Action', 'Adventure', 'Indie', 'Free To Play']",0,,0.0,0
812140,Assassin's Creed® Odyssey,37,1137270,Palladium: Adventure in Greece,0.620022,2021-06-04,2021,"['Adventure', 'Indie']",0,,0.0,0
812140,Assassin's Creed® Odyssey,38,699540,Argonus and the Gods of Stone,0.619667,2019-10-08,2019,['Adventure'],0,90.0,93.0,0
812140,Assassin's Creed® Odyssey,39,1145350,Hades II,0.61605,2024-05-06,2024,"['Action', 'Indie', 'RPG', 'Early Access']",57717,94.0,57793.0,7793
812140,Assassin's Creed® Odyssey,40,855390,Ryte - The Eye of Atlantis,0.615736,2021-01-27,2021,['Adventure'],0,50.0,24.0,0
812140,Assassin's Creed® Odyssey,41,363840,Ancient Battle: Rome,0.615411,2017-08-15,2017,['Strategy'],0,78.0,19.0,0
812140,Assassin's Creed® Odyssey,42,1353130,Hoplichess,0.61433,2020-07-08,2020,"['Casual', 'Strategy']",0,,0.0,0
812140,Assassin's Creed® Odyssey,43,385940,Battles of the Ancient World,0.614183,2017-09-15,2017,['Strategy'],0,73.0,15.0,0
812140,Assassin's Creed® Odyssey,44,1599340,Lost Ark,0.612609,2022-02-11,2022,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",65064,71.0,201669.0,21875
812140,Assassin's Creed® Odyssey,45,209730,R.A.W. Realms of Ancient War,0.611904,2012-10-11,2012,"['Action', 'RPG']",353,53.0,354.0,1
812140,Assassin's Creed® Odyssey,46,1036260,Journey For Elysium,0.6119,2019-10-31,2019,"['Adventure', 'Casual', 'Indie', 'Simulation']",0,81.0,53.0,0
812140,Assassin's Creed® Odyssey,47,1846510,The First Odyssey,0.61139,2022-06-14,2022,"['Action', 'Adventure', 'Indie']",0,33.0,18.0,0
812140,Assassin's Creed® Odyssey,48,987210,Crossroads: Lucky Edition,0.610445,2019-03-20,2019,"['Adventure', 'Indie', 'RPG']",0,81.0,58.0,0
812140,Assassin's Creed® Odyssey,49,1810820,Etrian Odyssey III HD,0.609996,2023-06-14,2023,"['Adventure', 'RPG']",446,89.0,452.0,106
812140,Assassin's Creed® Odyssey,50,770070,Swords and Sandals 5 Redux: Maximus Edition,0.609678,2018-01-09,2018,"['Adventure', 'RPG']",180,62.0,180.0,1
